date,FLOW,FLOW_lag1,FLOW_lag2,FLOW_lag3,TN,TN_lag1,TN_lag2,TN_lag3,TP,TP_lag1,TP_lag2,TP_lag3,PCP,WS,SH,SLR,wt,DO,pH,chl,Green,Red,Blue_Green,Red_NIR
2012-10-31,44.8,46.0,54.3,74.9,0.08706390542328042,0.05233494363929146,0.07183173044130686,0.20861148197596793,0.011315724206349206,0.009561191626409017,0.01364163426778528,0.042649458537309004,0.4,1.3,8.4,10.43,9.9,8.5,7.8,5.5,0.0584262523540489,0.0549568502824858,0.850967959979493,1.1402858466065
2012-11-06,54.2,38.2,33.6,32.0,0.4441711083777504,0.44235989916618185,0.15122078924162255,0.03204571759259259,0.06641212245455788,0.09059288345937559,0.016052138447971778,0.005570023148148148,5.5,1.4,1.3,2.52,9.4,8.5,7.8,5.2,0.0584262523540489,0.0549568502824858,0.850967959979493,1.1402858466065
2012-11-19,43.6,45.9,56.7,51.7,0.2277650356778797,0.5471838941337852,0.589930759683846,0.2440181961458557,0.032917091403329934,0.14146090534979422,0.14860539551897572,0.028207607994842038,1.5,1.7,6.4,6.71,8.4,11.3,6.8,5.2,0.0611935990566037,0.0588639858490565,0.864654186344829,1.27590956553982
2012-11-26,25.9,26.3,27.0,28.6,0.0353031603031603,0.03432615124630334,0.03540809327846364,0.03706941206941206,0.00487094237094237,0.004840867483453034,0.004715363511659808,0.004613442113442113,1.0,1.9,5.9,6.71,8.0,12.2,7.4,5.0,0.0611935990566037,0.0588639858490565,0.864654186344829,1.27590956553982
2012-12-05,64.5,30.8,48.1,22.4,1.4319552110249785,0.496031746031746,1.9057519057519057,0.032862103174603176,0.29069767441860467,0.1138618326118326,0.4692192192192192,0.005373677248677249,16.9,1.7,3.9,4.1,4.7,12.1,7.5,3.1,0.0971309646194926,0.0928108578104138,1.25213954990972,1.14082293869923
2012-12-10,24.5,24.4,26.5,28.9,0.08456160241874527,0.04126821493624772,0.04804332634521313,0.07168717160066641,0.00949546485260771,0.004980646630236794,0.005677847658979733,0.009451493015506856,0.0,0.7,8.3,4.94,1.3,13.4,7.4,1.8,0.0971309646194926,0.0928108578104138,1.25213954990972,1.14082293869923
2012-12-20,21.0,22.5,25.2,60.9,0.09700176366843033,0.2067901234567901,0.6430041152263374,2.48966125402907,0.01829805996472663,0.04547325102880658,0.15615814226925337,0.6024600133795536,0.0,0.9,7.6,7.47,2.3,14.8,7.4,3.1,0.0780323123409669,0.0688358365139949,0.981316471901114,1.20317718134174
2012-12-26,17.3,17.9,18.0,18.7,0.05987743523870691,0.060133457479826194,0.06012088477366255,0.06102693602693602,0.010771248126739455,0.010668839230291745,0.010545267489711933,0.01052188552188552,0.0,0.9,8.2,8.39,1.6,13.6,7.5,2.6,0.0693434101941747,0.0658781432038834,1.06955378582299,1.29247789230997
2013-01-08,11.7,11.7,12.1,12.9,0.02235675846786958,0.023741690408357077,0.028791704928068564,0.0462065747918461,0.003432652738208294,0.0036700696422918644,0.004581802877257422,0.007796798736721216,0.0,0.8,7.7,7.79,1.9,13.7,7.6,3.3,0.107571638851802,0.0995813284379172,1.17601202846452,1.15371344834117
2013-01-15,9.81,10.4,11.4,41.0,0.1149148638954959,0.3038194444444444,0.8497807017543858,2.5462962962962963,0.029495601615887036,0.0811298076923077,0.23148148148148145,0.7057362240289069,0.0,0.6,6.9,7.03,1.9,13.8,7.1,6.0,0.107571638851802,0.0995813284379172,1.17601202846452,1.15371344834117
2013-02-25,19.8,16.1,16.8,26.7,0.4389964459408903,0.3731021394064872,0.8680555555555555,2.527222915799695,0.12450897867564532,0.09057971014492752,0.26179453262786595,0.8843112775697045,0.0,0.7,1.8,9.01,5.5,12.7,7.6,4.6,0.0970933460559796,0.0958070038167939,0.862216781405262,0.996991817725689
2013-03-04,19.6,22.2,26.0,38.8,0.1399518140589569,0.147022022022022,0.18919159544159544,0.43850229095074456,0.02214427437641723,0.0220533033033033,0.028712606837606836,0.0799446353570065,0.0,1.3,5.8,9.95,6.6,12.0,7.5,9.2,0.0970933460559796,0.0958070038167939,0.862216781405262,0.996991817725689
2013-03-25,28.4,27.4,19.9,21.5,0.863980177360459,1.2799067315490673,0.2274101991438675,0.1722652885443583,0.2575639019300991,0.4308596918085969,0.04251581983994044,0.021802325581395346,0.0,1.8,11.4,18.12,10.2,11.8,7.6,7.2,0.0784302484076433,0.0750787866242038,0.831647805676519,1.14156492798298
2013-04-30,25.7,60.7,18.0,20.8,0.33956621991641445,1.372872048325096,0.14403292181069957,0.16582086894586892,0.054042369217466496,0.3737262798218317,0.010480967078189301,0.012186164529914528,0.0,1.8,11.4,21.11,15.3,11.2,7.7,57.7,0.153933641857506,0.140039634223918,1.01367326573226,0.919988244440098
2013-05-06,14.5,15.4,16.3,18.8,0.11494252873563217,0.12175324675324674,0.1299420586230402,0.1415977147360126,0.010376756066411237,0.01022126022126022,0.010224948875255623,0.010958431836091409,0.0,1.4,11.4,19.89,18.1,10.0,7.8,89.7,0.153933641857506,0.140039634223918,1.01367326573226,0.919988244440098
2013-05-14,21.8,25.7,29.4,77.8,0.1783893985728848,0.2882259691598213,0.5983875031494079,4.299366847567362,0.020546636085626912,0.048638132295719845,0.13621189216427312,1.4876701894696753,0.0,1.5,10.3,19.1,22.2,9.0,7.7,135.2,0.0806196215012721,0.0773760034987276,0.679600762437555,0.8903897369871345
2013-06-03,25.3,29.0,33.2,92.0,0.18207436685697553,0.25901979565772665,0.47760486390004453,2.3273953301127213,0.017063753476796954,0.036637931034482756,0.09900713966979026,0.769927536231884,0.0,1.6,11.3,20.29,23.5,8.4,7.7,30.9,0.0816273250636132,0.0526540458015266,0.509594549733254,0.417507333019926
2013-06-26,99.4,112.0,41.8,51.5,0.7079514121767642,1.0850694444444444,0.13290802764486975,0.18136461704422868,0.20027572844474248,0.31932043650793646,0.023646553251816412,0.0382056814095649,12.0,1.7,7.8,16.51,25.1,6.7,7.4,49.0,0.0962912439613526,0.0903833937198067,0.702425332302428,0.730749564666325
2013-07-01,36.3,43.3,54.9,91.6,0.1447556371798796,0.18069455136429732,0.24666059502125073,0.574913068089924,0.02601775329048056,0.034748952185441793,0.05291607636780678,0.1655244218017144,0.0,1.5,8.5,16.99,28.0,10.1,8.1,72.9,0.0962912439613526,0.0903833937198067,0.702425332302428,0.730749564666325
2013-07-31,375.0,53.9,87.8,64.9,1.0709876543209875,0.18767608053322338,0.3717413313085295,0.2603720824059807,0.34876543209876537,0.031350924208067066,0.09451721083270058,0.05046938309650174,20.0,1.5,4.0,10.59,27.2,8.0,7.7,33.3,0.1047581138676842,0.0822811847964376,0.5200997268919549,0.399596060839266
2013-08-13,44.4,49.5,57.5,82.7,0.03753753753753753,0.048868312757201646,0.12741545893719808,0.28690268261005863,0.007377168835502168,0.00968013468013468,0.020128824476650563,0.05654082135339692,0.0,1.2,11.6,25.14,27.3,8.0,7.6,15.0,0.0913144974554707,0.0786952512722646,0.775925196874088,0.672874658582625
2013-08-20,33.3,34.4,34.8,35.9,0.03242826159492826,0.04138404392764858,0.02873563218390805,0.029789538842463634,0.005700144589033477,0.006459948320413437,0.00498882503192848,0.005190601464974724,0.0,1.4,11.3,24.96,28.4,11.0,8.1,99.8,0.0913144974554707,0.0786952512722646,0.775925196874088,0.672874658582625
2013-09-16,105.0,162.0,681.0,96.8,0.0763888888888889,0.15932213077274804,0.6237423179420243,0.2857648454239363,0.0205026455026455,0.04601051668952903,0.21414586392559962,0.061337809917355365,0.0,1.0,10.9,22.3,22.0,7.4,7.4,5.8,0.0731935368956742,0.0728046708015267,0.68712636067467,1.3194440862575751
2013-10-01,43.0,60.0,199.0,28.2,0.03849052540913006,0.09934413580246913,0.44609622184999065,0.0199468085106383,0.010416666666666666,0.02970679012345679,0.13551554066629443,0.004309495665878645,0.0,1.2,10.1,18.09,22.6,8.7,7.4,15.1,0.0759147952426646,0.0382097891059645,0.409744755953611,0.2865363468231759
2013-10-08,87.3,26.8,28.4,34.6,0.39375715922107674,0.026689469320066328,0.05297991653625456,0.16892795975165914,0.09373276483814857,0.006391652846876727,0.014915884194053207,0.05352172982230785,17.5,1.9,0.0,2.23,22.1,7.8,7.8,16.3,0.0716925477099236,0.0652663994910941,0.717007880945158,1.0036574986384
2013-10-16,23.5,27.7,24.7,29.2,0.07141449960598896,0.2686689396978205,0.046062003298845404,0.14071220192795533,0.011327817178881008,0.03689497258991843,0.010449467686309792,0.031471968543886356,0.0,1.7,9.8,17.59,15.6,9.6,7.8,9.9,0.0716925477099236,0.0652663994910941,0.717007880945158,1.0036574986384
2013-10-22,22.1,28.7,32.6,21.1,0.14663985252220543,0.5444250871080138,0.9656896159963644,0.021831665789011755,0.0360838779956427,0.13590463285585236,0.25633378777550553,0.004783219238195541,0.0,1.8,9.6,15.34,18.2,9.1,7.8,8.1,0.0548206174899866,0.0564644859813084,0.933890711194436,0.821800889366193
2013-10-28,21.6,23.3,26.7,30.0,0.03718707133058985,0.07103401684946749,0.19246774864752392,0.5632716049382716,0.007823216735253772,0.016889206803369892,0.049850880843390205,0.15162037037037038,0.0,0.7,6.1,11.72,14.5,10.0,7.8,8.0,0.0548206174899866,0.0564644859813084,0.933890711194436,0.821800889366193
2013-11-12,24.6,21.2,54.1,39.3,0.4159138813610358,0.4362115653389238,1.9404224002190729,1.092616153048723,0.09268669075579644,0.11191911250873515,0.5284281508865611,0.16403967580812365,0.0,1.4,8.9,12.97,9.1,11.9,7.8,4.6,0.0616308144192256,0.0575455407209613,0.8954195905905,1.04759162504188
2013-11-27,35.2,28.0,54.8,40.6,0.33538510101010094,0.1731977513227513,0.8743917274939172,0.8267195767195766,0.043731586700336694,0.0248015873015873,0.15924912138415787,0.13626619230067505,16.8,1.4,0.6,2.23,6.4,15.8,7.8,9.8,0.0394519815521628,0.0228188199745546,0.46160285541804,1.04351679215371
2013-12-03,19.6,20.9,23.4,29.9,0.060232426303854864,0.08195995038100301,0.17954653371320037,0.6812832899789422,0.005391392668178382,0.009192805245436825,0.026956710984488763,0.1211600396383005,0.0,0.9,6.9,7.96,8.6,10.6,7.5,7.2,0.0394519815521628,0.0228188199745546,0.46160285541804,1.04351679215371
2014-01-06,12.4,13.0,14.2,14.6,0.022868130227001193,0.027154558404558403,0.03431468440271257,0.04756468797564688,0.0004890979689366786,0.0007167022792022792,0.0015404929577464786,0.0045662100456621,0.0,0.7,8.1,9.78,4.0,14.2,8.2,8.7,0.0644316730279898,0.0587211195928753,0.717471208980836,1.15301615598525
2014-01-14,10.3,10.7,11.7,13.2,0.025283171521035597,0.04326756663205261,0.09407644824311491,0.22797418630751964,0.0026519237684286224,0.007928781585323641,0.02502769863880975,0.07549452861952861,0.0,0.7,8.4,10.75,0.9,8.1,8.5,6.1,0.0582117398218829,0.0529847805343511,0.795512728176895,1.21017944103456
2014-01-21,9.57,12.4,10.1,10.8,0.44869189984132507,1.2134109916367979,0.07356985698569857,0.1853995198902606,0.09022214481984596,0.2473491636798088,0.018793546021268794,0.05797753772290809,1.1,1.6,2.1,6.04,3.6,12.3,7.8,10.7,0.0537707333333333,0.05033899,0.573121453787786,1.15030979600455
2014-01-27,10.6,8.71,9.13,8.51,0.3504979035639413,0.31094527363184077,0.5032757291793436,0.03889759324541933,0.08920772187281621,0.05939852021941574,0.08899233296823657,0.005793837315576446,0.0,0.9,8.4,12.69,4.8,13.7,7.5,10.5,0.0653198950381679,0.063402032442748,0.678559616993169,0.993806462634946
2014-02-03,13.5,17.0,51.0,7.66,0.21176268861454045,0.5181100217864923,2.2626180101670297,0.042760613093511264,0.03832304526748971,0.11505991285403049,0.5787037037037036,0.0046386954839957445,0.0,2.1,2.6,8.33,5.8,11.9,8.4,24.4,0.0653198950381679,0.063402032442748,0.678559616993169,0.993806462634946
2014-03-10,6.15,7.7,5.3,5.5,0.3801565793435712,0.6794131794131794,0.027297344514325646,0.03640572390572391,0.037639265281541705,0.0810185185185185,0.0018059923130677846,0.003956228956228955,0.0,1.5,10.4,20.45,7.7,11.4,7.6,17.6,0.0784316396310432,0.0770790139949109,0.754993154743983,1.0188481850666449
2014-03-25,7.18,6.0,6.16,7.13,0.6206153925513257,0.08333333333333333,0.1108555796055796,0.16557581424341591,0.08753095017022594,0.0026041666666666665,0.005373677248677248,0.012174692223780582,3.0,1.1,1.0,9.18,13.8,9.6,8.0,33.2,0.095210873091603,0.0907526367684478,0.62741125319226,0.881529981951958
2014-03-31,11.3,19.8,7.84,6.18,0.4353080957063257,0.8592873176206508,0.6067531179138322,0.2191208198489752,0.07077597509013436,0.18880939019827905,0.11411682728647014,0.025845019777058612,0.0,1.1,8.8,17.64,16.5,9.1,7.2,76.5,0.095210873091603,0.0907526367684478,0.62741125319226,0.881529981951958
2014-04-09,5.57,6.32,7.58,9.32,0.09267570982113171,0.12654565166432252,0.19697302843740838,0.3588956445716102,0.005735088769200079,0.013277221050164085,0.03221806899247533,0.08022373231600698,0.0,1.2,9.0,22.12,15.1,11.0,7.9,110.0,0.0670325922391857,0.0637850731552162,0.829100352952106,1.07310893175539
2014-04-21,4.59,5.25,6.62,9.56,0.13162672476397966,0.22486772486772486,0.43009399127223896,0.8728982643731596,0.0252158476559348,0.05577601410934744,0.12185996419380105,0.26755966217263283,0.0,1.3,9.5,21.71,18.4,9.9,8.0,31.2,0.0908975190839694,0.0843564026717557,0.643248553572555,0.697878831631406
2014-05-07,14.6,101.0,10.1,12.0,1.093987823439878,3.529519618628529,0.1844976164283095,0.20543981481481477,0.2949010654490106,1.1803263659699301,0.004308764209754308,0.005690586419753086,0.0,1.9,11.5,27.34,18.4,10.1,7.9,77.4,0.0624717207379135,0.0653095388040712,0.817869133390903,0.776893486423838
2014-05-19,7.46,8.67,11.8,19.1,0.17842071293813921,0.2790059378871374,0.5247567482736973,1.1937657552840797,0.015251092245060074,0.03964821222606689,0.10298964218455743,0.2781413612565445,0.0,1.3,8.8,24.64,22.6,9.2,8.1,122.5,0.0742787022900763,0.0712953721374045,0.739887445864622,0.806152476399055
2014-05-28,7.44,9.61,14.6,9.99,0.20534647550776583,0.46248121170077466,0.8720192795535261,1.0844177510844177,0.03842468140183194,0.09454368520445523,0.2069063926940639,0.29311719126533936,0.0,1.6,9.8,23.28,23.2,7.9,8.0,40.2,0.0776811800254452,0.0723476494910941,0.75952256426985,0.668881328634613
2014-06-02,6.3,5.25,6.13,5.99,0.3380364491475602,0.13227513227513227,0.26999879161379975,0.21447783342608048,0.04390799529688418,0.024250440917107582,0.051922844541115336,0.03130217028380634,1.5,2.1,0.0,4.29,23.9,8.2,8.3,66.5,0.0776811800254452,0.0723476494910941,0.75952256426985,0.668881328634613
2014-06-25,15.3,77.2,51.7,17.2,0.6157709997579278,2.6836259834964493,1.3790386130811663,0.7402024117140397,0.1686940208182038,0.9175302245250431,0.45445590658356616,0.2348460378983635,0.0,1.1,6.1,19.32,25.9,7.7,8.1,194.1,0.116730620229007,0.111337226463104,0.594764564048126,0.870962283262088
2014-07-01,8.42,8.87,10.2,11.5,0.11656549661300254,0.05832707002380058,0.07738743645606391,0.14190821256038647,0.01704495469341075,0.007307194454883294,0.014410856935366739,0.0360305958132045,0.0,1.3,9.0,21.52,27.8,8.0,8.4,182.9,0.0771596771628498,0.0699880900127226,0.6541677058056126,0.629470881701539
2014-07-07,7.51,10.7,11.2,28.6,0.22654978547122354,0.5581516095534788,0.45676256613756616,1.0805167055167053,0.04947107560289984,0.11790411907234337,0.15190972222222224,0.3593628593628593,0.0,1.8,9.6,25.97,25.7,9.7,8.2,205.9,0.0758697837150127,0.0679599999999999,0.684706684104799,0.661193981633837
2014-07-15,12.2,14.2,56.9,9.08,0.14894505160898605,0.33744131455399057,1.2123283212914144,0.14531326480665688,0.043450212507589556,0.11166536254564423,0.45767428236672525,0.032886686245717084,0.0,1.2,1.4,12.35,26.9,8.9,8.3,109.3,0.0758697837150127,0.0679599999999999,0.684706684104799,0.661193981633837
2014-09-15,21.5,22.2,22.8,23.7,0.02131782945736434,0.021167000333667,0.022538986354775824,0.03003398968588842,0.0036229543496985356,0.003623415081748415,0.0037361923326835605,0.0045807938740428196,0.0,1.1,5.1,14.21,23.9,8.0,8.4,45.4,0.0527009112595419,0.0499732681297709,0.8038071138495846,0.9424396991503404
2014-09-24,659.0,20.9,19.4,19.6,0.7815573540156241,0.242003367003367,0.022491886216113022,0.022203325774754343,0.28979092901702913,0.0341130604288499,0.003865979381443299,0.003820625472411186,100.5,2.2,0.2,3.74,20.5,8.2,8.4,58.2,0.0527009112595419,0.0499732681297709,0.8038071138495846,0.9424396991503404
2014-09-30,36.8,69.4,43.3,52.8,0.040257648953301126,0.3152017291066282,0.02536673509537251,0.03726501122334456,0.008680555555555556,0.06737645426406233,0.005586562312890257,0.009272411616161616,0.0,2.1,8.1,13.92,21.4,8.5,7.6,13.2,0.0609352369592874,0.0569957569974554,0.746438240261788,0.885478453132406
2014-10-06,36.5,45.8,33.8,27.0,0.3646626078132927,0.4447679120168203,0.26332730659653736,0.020190329218106994,0.1106671740233384,0.1430333171599547,0.08560705676090291,0.004501028806584362,0.0,1.5,9.7,15.33,18.6,9.3,7.8,13.7,0.0609352369592874,0.0569957569974554,0.746438240261788,0.885478453132406
2014-10-15,19.9,20.7,23.3,23.0,0.022915503443141635,0.03841250670960816,0.10630265458591638,0.022896537842190017,0.004152707984366276,0.0069891751655036674,0.019223891273247497,0.004398148148148148,0.0,1.0,9.9,15.69,17.4,8.8,7.9,9.7,0.0732787659033078,0.0692916507633587,0.735440230382838,1.07392667774944
2014-11-11,23.9,24.7,26.1,27.8,0.067797923446459,0.06841355525566052,0.0740563360295161,0.1040833999467093,0.010992949015961567,0.011011770880191934,0.012372286079182627,0.019775845989874766,0.0,0.6,5.6,8.66,11.6,9.6,7.8,2.6,0.0488043430656934,0.0459841879562043,0.965987127986727,1.13577189149616
2014-11-17,21.7,21.5,22.3,23.4,0.07093787335722819,0.07052110249784668,0.07214333167247965,0.08062282367837924,0.011574074074074073,0.011520241171403961,0.011522172396611857,0.012266540044317823,0.5,1.2,6.1,6.71,11.5,9.9,7.4,3.7,0.0488043430656934,0.0459841879562043,0.965987127986727,1.13577189149616
2014-12-10,19.4,19.7,22.5,20.6,0.3108295150820924,0.0963526978755405,0.2839506172839506,0.1056274721323265,0.05512600229095074,0.012984113555179545,0.041100823045267486,0.011180780294857962,0.1,0.8,0.8,2.64,4.6,13.5,7.7,3.6,0.0326397304600562,-0.0036117529239879,-0.0235610857977415,0.6942418248358685
2014-12-22,16.2,18.0,27.6,18.8,0.10002286236854138,0.3150720164609053,0.9309581320450885,0.03656914893617021,0.016360882487425697,0.05761316872427983,0.19541733762748253,0.004641942474389283,0.5,0.9,3.8,5.82,8.8,13.9,8.1,4.5,0.0529898886768447,0.0488426717557251,1.02802363894275,1.22388979353269
2015-01-05,16.3,11.8,11.7,12.4,1.2568166325835035,0.12751098556183302,0.019389047166824946,0.02118802270011947,0.30816859804589863,0.028640929064657875,0.0020378284267173158,0.0023148148148148147,2.0,0.5,5.1,7.04,4.4,16.3,8.0,7.9,0.0782564124999999,0.0731889874999999,0.645607347376611,0.921062157323797
2015-01-13,9.6,10.3,11.0,14.6,0.05413290895061728,0.12810140237324702,0.3535353535353535,0.9909309994926433,0.009633005401234568,0.02685634663790003,0.0796506734006734,0.2338597158802638,0.0,0.7,6.7,8.18,3.3,11.4,7.4,5.8,0.0782564124999999,0.0731889874999999,0.645607347376611,0.921062157323797
2015-01-19,10.8,10.5,9.55,10.4,0.8487654320987653,0.6701940035273368,0.026056815978281942,0.03127225783475784,0.18325617283950615,0.15101410934744267,0.0014664533643591233,0.0016915954415954416,0.0,1.3,2.9,5.19,4.9,11.8,7.3,8.9,0.035759491643454,0.0359919777158774,0.935473219718696,0.943279154811781
2015-02-03,10.3,12.2,20.1,12.0,0.18540992448759439,0.4525273224043716,1.0883084577114426,0.04716435185185184,0.050791082344480404,0.14894505160898605,0.4082596277869909,0.0035493827160493823,0.0,0.7,7.3,8.87,5.4,12.3,7.4,10.4,0.0739755725190839,0.0712232633587786,0.748476829037193,0.9014243072413
2015-02-16,68.6,7.86,7.92,8.48,2.24395313681028,0.2341320327961549,0.051732603815937146,0.08830690950384346,0.609072994277076,0.034015408538309304,0.005991629255518144,0.015832459818308872,17.5,1.3,0.0,1.3,7.2,12.4,7.7,16.1,0.0658932665394401,0.0602096882951653,0.746868925165301,1.02225104699952
2015-02-23,16.0,20.1,25.7,15.3,0.19892939814814814,0.34549474847982303,0.5224095691021761,0.13011377390462356,0.01714409722222222,0.03742859775198083,0.08106355382619974,0.011952311788913096,0.0,1.5,6.2,11.89,7.5,11.1,7.6,15.1,0.0658932665394401,0.0602096882951653,0.746868925165301,1.02225104699952
2015-03-04,9.31,7.92,7.76,8.35,0.31328320802005005,0.04486415076692854,0.03758591065292096,0.0436626746506986,0.11511914707403427,0.001855943696221474,0.0013870990836197022,0.0016633399866932798,0.0,2.5,9.9,18.07,6.9,13.0,7.7,12.7,0.0703483365139949,0.0664512436386768,0.87911265229611,1.20280674070082
2015-03-10,7.95,9.07,10.5,17.6,0.10030864197530863,0.20034505288088528,0.45745149911816574,1.0456123737373735,0.018489401351036567,0.050022459063252894,0.13668430335097,0.34787984006734,0.0,2.9,10.4,19.34,6.1,13.9,7.6,9.4,0.0703483365139949,0.0664512436386768,0.87911265229611,1.20280674070082
2015-03-16,7.33,7.36,8.51,10.9,0.24158708503865392,0.18084490740740738,0.3400139269704487,0.6509089364593951,0.03994871406194735,0.015206697866344602,0.03522544283413848,0.07995667686034658,0.0,0.7,9.4,16.37,11.0,11.0,7.5,18.8,0.0653919688295165,0.0632101447201017,0.8125891654370925,1.11873458384157
2015-03-25,11.1,13.0,14.4,16.1,0.15953453453453453,0.1638176638176638,0.17521862139917693,0.19409937888198756,0.011469803136469801,0.011128917378917379,0.011172196502057613,0.012868069933287322,0.0,1.0,11.2,21.15,11.8,13.6,7.8,36.7,0.0825767748091603,0.0887929993638676,0.960496176737815,0.96618546820016
2015-03-31,11.6,8.58,12.2,7.4,0.7762611749680716,0.45729733229733227,0.7646478445658774,0.07945445445445444,0.1277139208173691,0.1375938875938876,0.2789162112932605,0.0025807057057057052,3.5,0.8,0.0,2.54,15.0,8.6,7.5,54.9,0.0851233477092048,0.0844211939700406,0.748231110160209,0.972309160232731
2015-04-21,47.2,102.0,102.0,14.8,0.3923414940364093,1.4751270878721858,2.462327523602033,0.2651088588588588,0.04855225988700564,0.4096314451706608,0.7489106753812635,0.03276714214214214,0.0,1.1,9.3,23.31,17.1,10.3,7.6,33.3,0.07826964,0.07713774,0.870030604791427,0.932387236110663
2015-04-27,16.9,18.4,20.0,23.5,0.1383410037256191,0.1484500805152979,0.16261574074074073,0.1901103230890465,0.006485590620206005,0.006252516103059581,0.00636574074074074,0.008274231678486997,0.0,1.1,11.7,22.82,21.8,11.0,8.4,55.7,0.07826964,0.07713774,0.870030604791427,0.932387236110663
2015-05-06,14.6,15.4,16.9,20.2,0.1086060375443937,0.14279701779701778,0.2705182993644532,0.7104877154382105,0.010464231354642313,0.019014550264550262,0.052186061801446415,0.17131921525485883,0.0,1.0,6.4,16.33,19.2,10.0,8.0,115.2,0.0917851113231552,0.0882805756997455,0.782027251278655,0.672898973473555
2015-05-13,21.9,46.9,32.6,11.6,0.48146034162015894,1.6904564479191344,1.2816689388775278,0.08890086206896551,0.08244545915778792,0.42693279633578135,0.3763349238809361,0.007104086845466156,0.0,2.7,12.1,25.25,20.0,8.1,8.1,73.2,0.0917851113231552,0.0882805756997455,0.782027251278655,0.672898973473555
2015-05-19,20.8,12.5,13.1,14.3,0.912571225071225,0.1361111111111111,0.14754735651682216,0.16268453768453767,0.22257834757834757,0.006824074074074074,0.0069797851286400895,0.007721445221445219,0.4,1.7,4.1,13.18,21.4,8.8,7.7,48.3,0.0764809064885496,0.0717880629770992,0.579426518574934,0.635053020023821
2015-05-26,9.52,10.2,11.5,10.9,0.12157640834111422,0.15432098765432098,0.24456521739130435,0.14441046551138292,0.011561916433239961,0.018949709513435005,0.0392512077294686,0.01497196738022426,0.0,1.1,12.8,27.43,25.1,9.0,7.8,50.9,0.0708887732656514,0.0639724999999999,0.712780047771768,0.929517559000145
2015-06-09,4.75,5.15,5.14,5.5,0.028996101364522416,0.030115066522833512,0.030173656146418794,0.032828282828282825,0.0015229044834307991,0.0015754225098885291,0.0015221933996253064,0.001672979797979798,0.0,1.5,9.2,22.08,24.9,9.7,8.6,178.1,0.0800969055374592,0.075017825732899,0.798093655402546,0.676056200632323
2015-06-15,5.31,7.14,4.65,5.57,0.1756818023296366,0.3242037555763046,0.13540422142572678,0.20987100206130724,0.02637406709911418,0.04782005394750493,0.016950418160095578,0.025558547775782963,0.0,1.3,7.0,18.45,26.9,11.2,8.9,172.3,0.0800969055374592,0.075017825732899,0.798093655402546,0.676056200632323
2015-06-24,40.0,72.5,14.6,36.1,1.8200231481481481,1.7081736909323115,1.1177701674277016,1.5068739099210011,0.6568287037037037,0.6098339719029374,0.36704084221207506,0.5418333846311685,10.5,1.0,0.7,5.53,27.5,10.8,8.6,201.0,0.0921341123778501,0.0921978013029315,0.619931010051229,1.38999105264613
2015-06-30,22.0,28.7,36.7,66.7,0.11731902356902356,0.15163246870563943,0.23337370067615296,0.5587484035759896,0.014151936026936025,0.02468060394889663,0.05108991825613078,0.15981592537064798,0.0,1.8,3.0,13.78,27.0,10.4,8.7,152.9,0.0921341123778501,0.0921978013029315,0.619931010051229,1.38999105264613
2015-07-08,39.4,15.8,18.8,10.8,0.9312135739800713,0.6790611814345991,0.5448433806146572,0.20576131687242796,0.2966958074826095,0.14137951242381622,0.14960106382978722,0.024326989026063096,9.0,1.9,0.1,8.38,23.6,10.3,7.9,156.6,0.0762225604325699,0.0782797773536895,0.784015800042766,0.893958957094578
2015-08-03,37.1,58.2,32.1,39.7,0.2826445043426175,0.48722476772304946,0.10312103380639204,0.1335245825170258,0.07487271638215033,0.14298555428280513,0.020227587400484595,0.028337531486146095,0.0,2.1,12.3,23.02,29.6,8.9,7.5,111.1,0.0856845197201017,0.0776005693384224,0.559160368076114,0.704401890379922
2015-08-10,21.2,20.2,28.6,19.1,0.18289220824598182,0.12376237623762376,0.3593628593628593,0.06241516385495442,0.03696060447239693,0.021486523652365235,0.0611078736078736,0.011028698855923984,0.0,1.2,1.1,11.22,28.0,8.6,8.0,148.6,0.0814869910941475,0.0693238390585241,0.55745068959928,0.693131309921537
2015-08-19,16.0,16.6,17.5,20.7,0.05967881944444444,0.06282072735385986,0.08134920634920635,0.16047146179996422,0.010127314814814815,0.010597947344935294,0.013492063492063491,0.024993290391841116,0.0,1.8,1.4,12.31,28.3,8.4,8.2,173.8,0.737313883587786,0.757252363231552,1.00995646202481,0.836005694571658
2015-08-25,61.5,15.0,15.6,17.3,0.5702348690153568,0.06959876543209877,0.09867640075973408,0.21007278955255831,0.15770852152965972,0.011574074074074073,0.015506291547958212,0.030306679511881818,35.0,2.5,0.0,3.32,25.5,6.8,7.4,113.1,0.737313883587786,0.757252363231552,1.00995646202481,0.836005694571658
2015-09-01,14.7,16.0,17.9,23.9,0.057319223985890656,0.07190393518518519,0.12091351127663977,0.27797148613048195,0.010786722096245906,0.01591435185185185,0.03310573142975378,0.09104292577095924,0.0,2.0,3.9,11.99,27.2,8.3,7.9,153.2,0.0643033047073791,0.0567139344783714,0.616568912687177,0.620715975486356
2015-09-07,13.8,15.6,20.3,14.4,0.0775798443370907,0.14393399810066476,0.3700282795110381,0.10046939300411523,0.012245034889962425,0.020106244064577398,0.04555509943440978,0.015512474279835391,0.0,1.9,11.9,19.93,23.5,9.0,8.0,168.2,0.0605220197201017,0.0541514312977099,0.730001240347583,0.774683222913861
